id	hunter	status	typesample	serial	year	manufacturer	model	twdb_url	image	images
5513	ORTBRAKER	My Collection	NONE	D-20671	1917	Woodstock	5	http://typewriterdatabase.com/1917-woodstock-5.5513.typewriter	http://typewriterdatabase.com/img/thumbs/gwoodstock _5513_1448836982.jpg	6
5514	ORTBRAKER	My Collection	NONE	616062	1957	Groma	Kolibri	http://typewriterdatabase.com/1957-groma-kolibri.5514.typewriter	http://typewriterdatabase.com/img/thumbs/ggroma _5514_1448837386.jpg	7
5515	ORTBRAKER	My Collection	NONE	112905	191X	Hammond	Multiplex	http://typewriterdatabase.com/191x-hammond-multiplex.5515.typewriter	http://typewriterdatabase.com/img/thumbs/ghammond _5515_1448837801.jpg	4
5516	ORTBRAKER	My Collection	NONE	AK56-1	1930	Regent	Portable	http://typewriterdatabase.com/1930-regent-portable.5516.typewriter	http://typewriterdatabase.com/img/thumbs/gregent _5516_1448838135.jpg	5
5517	woodstock5	My Collection	http://typewriterdatabase.com/img/tadler _5517_1448924252.jpg	A301.63005	197x	Adler	J2	http://typewriterdatabase.com/197x-adler-j2.5517.typewriter	http://typewriterdatabase.com/img/thumbs/gadler _5517_1448924252.jpg	3
5518	T1peM0nkey	My Collection	NONE	RL 3592453	1957	Royal	Royalite	http://typewriterdatabase.com/1957-royal-royalite.5518.typewriter	NONE	0
5519	mhoehne	My Collection	NONE	617 0851	1969	Facit	1820	http://typewriterdatabase.com/1969-facit-1820.5519.typewriter	http://typewriterdatabase.com/img/thumbs/gfacit _5519_1448932914.jpg	12
5520	totallyyourtype	My Collection	http://typewriterdatabase.com/img/tavona _5520_1448933162.jpg	205786	1960	Avona	Alpina	http://typewriterdatabase.com/1960-avona-alpina.5520.typewriter	http://typewriterdatabase.com/img/thumbs/gavona _5520_1448933162.jpg	3
5521	bsbrum	Sightings	NONE	7-954857	1963	Olympia	SG1	http://typewriterdatabase.com/1963-olympia-sg1.5521.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5521_1448941768.jpg	5
5522	mlea	My Collection	http://typewriterdatabase.com/img/timperial _5522_1448974052.jpg	5C 033	1957	Imperial	Good Companion 5	http://typewriterdatabase.com/1957-imperial-good-companion-5.5522.typewriter	http://typewriterdatabase.com/img/thumbs/gimperial _5522_1448974050.jpg	6
5523	bsbrum	My Collection	NONE	7-431306	1961	Olympia	SG1	http://typewriterdatabase.com/1961-olympia-sg1.5523.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5523_1449762952.jpg	1
5524	theshytypospherian	Sightings	http://typewriterdatabase.com/img/tremington-rand _5524_1448990721.jpg	B1656122	1948	Remington Rand	Deluxe Model 5	http://typewriterdatabase.com/1948-remington-rand-deluxe-model-5.5524.typewriter	http://typewriterdatabase.com/img/thumbs/gremington-rand _5524_1448990720.jpg	3
5525	theshytypospherian	Sightings	http://typewriterdatabase.com/img/tsmith-corona _5525_1448992189.jpg	5A 796099	1960	Smith Corona	Sterling	http://typewriterdatabase.com/1960-smith-corona-sterling.5525.typewriter	http://typewriterdatabase.com/img/thumbs/gsmith-corona _5525_1448992314.jpg	3
5707	tomhitt	My Collection	http://typewriterdatabase.com/img/tolympia _5707_1452555512.jpg	95 89558	1964	Olympia	SF	http://typewriterdatabase.com/1964-olympia-sf.5707.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5707_1452555512.jpg	2
5527	Javi	Sightings	NONE	2460	192X	Sabb	Sabb	http://typewriterdatabase.com/192x-sabb-sabb.5527.typewriter	http://typewriterdatabase.com/img/thumbs/gsabb _5527_1449005290.jpg	6
5528	Gr8tfulEd	My Collection	http://typewriterdatabase.com/img/troyal _5528_1449010090.jpg	C-853430	1939	Royal	Arrow	http://typewriterdatabase.com/1939-royal-arrow.5528.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _5528_1449010090.jpg	2
5529	bradsarno	My Collection	http://typewriterdatabase.com/img/tsmith-corona _5529_1449104889.jpg	5AX 132502	1963	Smith Corona	Sterling	http://typewriterdatabase.com/1963-smith-corona-sterling.5529.typewriter	http://typewriterdatabase.com/img/thumbs/gsmith-corona _5529_1449104889.jpg	16
5530	munk	Sightings	http://typewriterdatabase.com/img/toptima _5530_1449269308.jpg	1053208	1958	Optima	Elite	http://typewriterdatabase.com/1958-optima-elite.5530.typewriter	http://typewriterdatabase.com/img/thumbs/goptima _5530_1449269307.jpg	4
5531	winter	My Collection	http://typewriterdatabase.com/img/tmerz _5531_1449301627.jpg	50808	1931	Merz	Universal	http://typewriterdatabase.com/1931-merz-universal.5531.typewriter	http://typewriterdatabase.com/img/thumbs/gmerz _5531_1449301626.jpg	4
5532	winter	My Collection	http://typewriterdatabase.com/img/tcorona _5532_1449303460.jpg	1Z 14947	1938	Corona	Zephyr	http://typewriterdatabase.com/1938-corona-zephyr.5532.typewriter	http://typewriterdatabase.com/img/thumbs/gcorona _5532_1449303460.jpg	2
5533	treefaller	My Collection	http://typewriterdatabase.com/img/tunderwood _5533_1454631620.jpg	N5226971	1940	Underwood	Noiseless Standard	http://typewriterdatabase.com/1940-underwood-noiseless-standard.5533.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _5533_1454631620.jpg	10
5819	ORTBRAKER	My Collection	http://typewriterdatabase.com/img/t _5819_1459620605.jpg	34231	1912	Mignon	2	http://typewriterdatabase.com/1912-mignon-2.5819.typewriter	http://typewriterdatabase.com/img/thumbs/gmignon _5819_1454631851.jpg	25
5534	totallyyourtype	My Collection	http://typewriterdatabase.com/img/tremington _5534_1449377961.jpg	QR2831456	1956	Remington	Quiet-Riter	http://typewriterdatabase.com/1956-remington-quietriter.5534.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _5534_1449377960.jpg	1
5535	ville	My Collection	http://typewriterdatabase.com/img/t _5535_1449982160.jpg	E 4620	1932	Royal	Signet	http://typewriterdatabase.com/1932-royal-signet.5535.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _5535_1449476202.jpg	5
5536	richardpolt	Sightings	NONE	ERF154676H	1963	Remington	Fleetwing	http://typewriterdatabase.com/1963-remington-fleetwing.5536.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _5536_1449504446.jpg	7
5537	Javi	My Collection	http://typewriterdatabase.com/img/taeg-olympia _5537_1449598730.jpg	76321056725	198X	AEG (Olympia)	Carrera II	http://typewriterdatabase.com/198x-aeg-olympia-carrera-ii.5537.typewriter	http://typewriterdatabase.com/img/thumbs/gaeg-olympia _5537_1449598730.jpg	6
5538	katyevansbush	My Collection	http://typewriterdatabase.com/img/t _5538_1449600288.jpg	249815	1961	Alpina	N 24	http://typewriterdatabase.com/1961-alpina-n-24.5538.typewriter	http://typewriterdatabase.com/img/thumbs/galpina _5538_1449599467.jpg	3
5539	Javi	My Collection	NONE	2468	191X	Diamant	1	http://typewriterdatabase.com/191x-diamant-1.5539.typewriter	http://typewriterdatabase.com/img/thumbs/gdiamant _5539_1449599570.jpg	6
5540	tomhitt	My Collection	http://typewriterdatabase.com/img/tsmith-corona _5540_1449602149.jpg	6LEF 518359G	1980	Smith Corona	Coronet Super 12	http://typewriterdatabase.com/1980-smith-corona-coronet-super-12.5540.typewriter	http://typewriterdatabase.com/img/thumbs/gsmith-corona _5540_1449602148.jpg	1
5541	Javi	My Collection	http://typewriterdatabase.com/img/t _5541_1458581478.jpg	41447	192X	Senta	3 Bank	http://typewriterdatabase.com/192x-senta-3-bank.5541.typewriter	http://typewriterdatabase.com/img/thumbs/gsenta _5541_1449609862.jpg	8
6000	ORTBRAKER	My Collection	http://typewriterdatabase.com/img/t _6000_1458691634.jpg	308814	195X	Princess (Keller und Knappich)	Princess 100	http://typewriterdatabase.com/195x-princess-keller-und-knappich-princess-100.6000.typewriter	http://typewriterdatabase.com/img/thumbs/gprincess-keller-und-knappich _6000_1458691454.jpg	12
5542	Javi	My Collection	http://typewriterdatabase.com/img/t _5542_1449851917.jpg	R 094530	1935	Continental	Klein Conti	http://typewriterdatabase.com/1935-continental-klein-conti.5542.typewriter	http://typewriterdatabase.com/img/thumbs/gcontinental _5542_1449611173.jpg	7
5543	winter	My Collection	http://typewriterdatabase.com/img/tempire _5543_1449656505.jpg	7047	1938	Empire	Baby Empire	http://typewriterdatabase.com/1938-empire-baby-empire.5543.typewriter	http://typewriterdatabase.com/img/thumbs/gempire _5543_1449656504.jpg	5
5544	Mech	My Collection	http://typewriterdatabase.com/img/tvoss _5544_1449681861.jpg	231065	1964	Voss	De Luxe	http://typewriterdatabase.com/1964-voss-de-luxe.5544.typewriter	http://typewriterdatabase.com/img/thumbs/gvoss _5544_1449681860.jpg	13
5545	ZGMB	My Collection	http://typewriterdatabase.com/img/tolympia _5545_1449700114.jpg	2861676	1965	Olympia	SM9	http://typewriterdatabase.com/1965-olympia-sm9.5545.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5545_1449700114.jpg	4
5547	sandler	My Collection	http://typewriterdatabase.com/img/t _5547_1450212312.jpg	154670	1932	Erika	5	http://typewriterdatabase.com/1932-erika-5.5547.typewriter	http://typewriterdatabase.com/img/thumbs/gerika _5547_1449742141.jpg	11
5548	ORTBRAKER	My Collection	NONE	T2 7208506	1967	Singer	Scholastic T2	http://typewriterdatabase.com/1967-singer-scholastic-t2.5548.typewriter	http://typewriterdatabase.com/img/thumbs/gsinger _5548_1449800736.jpg	7
5549	Javi	My Collection	http://typewriterdatabase.com/img/tolympia _5549_1449848468.jpg	0142335	198X	Olympia	Traveller de Luxe	http://typewriterdatabase.com/198x-olympia-traveller-de-luxe.5549.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5549_1449848467.jpg	6
5550	Javi	My Collection	http://typewriterdatabase.com/img/timperial _5550_1449852921.jpg	6 U 893	1962	Imperial	Good Companion 6	http://typewriterdatabase.com/1962-imperial-good-companion-6.5550.typewriter	http://typewriterdatabase.com/img/thumbs/gimperial _5550_1449852920.jpg	12
5551	typewriterheaven	My Collection	http://typewriterdatabase.com/img/t _5551_1449867095.jpg	15-7295996	19XX	Olympia	Traveller	http://typewriterdatabase.com/19xx-olympia-traveller.5551.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5551_1449867072.jpg	2
5552	ville	My Collection	http://typewriterdatabase.com/img/t _5552_1449925764.jpg	2526	1911	Erika	1	http://typewriterdatabase.com/1911-erika-1.5552.typewriter	http://typewriterdatabase.com/img/thumbs/gerika _5552_1449925492.jpg	4
5555	ville	My Collection	http://typewriterdatabase.com/img/t _5555_1449997685.jpg	330 055	1940	Triumph	Durabel	http://typewriterdatabase.com/1940-triumph-durabel.5555.typewriter	http://typewriterdatabase.com/img/thumbs/gtriumph _5555_1449997341.jpg	4
5556	ville	My Collection	http://typewriterdatabase.com/img/t _5556_1450000728.jpg	175 267	1938	Triumph	Norm 6	http://typewriterdatabase.com/1938-triumph-norm-6.5556.typewriter	http://typewriterdatabase.com/img/thumbs/gtriumph _5556_1450000558.jpg	4
5557	ville	My Collection	http://typewriterdatabase.com/img/t _5557_1450084527.jpg	463 692	1929	Underwood	Portable 4 Bank	http://typewriterdatabase.com/1929-underwood-portable-4-bank.5557.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _5557_1450084330.jpg	5
5558	ville	My Collection	http://typewriterdatabase.com/img/t _5558_1450108784.jpg	1 337 223	1954	Bijou	9	http://typewriterdatabase.com/1954-bijou-9.5558.typewriter	http://typewriterdatabase.com/img/thumbs/gbijou _5558_1450089721.jpg	4
5559	encyclopaediac	My Collection	http://typewriterdatabase.com/img/tunderwood _5559_1450136884.jpg	7906057	197x	Underwood	315	http://typewriterdatabase.com/197x-underwood-315.5559.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _5559_1450136883.jpg	6
5560	treefaller	My Collection	http://typewriterdatabase.com/img/trc-allen _5560_1450151004.jpg	8-2158315 E	1960	R.C. Allen	VisOmatic	http://typewriterdatabase.com/1960-rc-allen-visomatic.5560.typewriter	http://typewriterdatabase.com/img/thumbs/grc-allen _5560_1450151004.jpg	4
5561	winter	My Collection	NONE	86230	1928	Bijou	4	http://typewriterdatabase.com/1928-bijou-4.5561.typewriter	http://typewriterdatabase.com/img/thumbs/gbijou _5561_1450180788.jpg	7
5562	sandler	My Collection	http://typewriterdatabase.com/img/t _5562_1450211716.jpg	935511	1957	Olympia	SM3	http://typewriterdatabase.com/1957-olympia-sm3.5562.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5562_1450211285.jpg	12
5563	jpochyly	My Collection	http://typewriterdatabase.com/img/t _5563_1454955171.jpg	ES 12025	1932	Royal	Signet Junior	http://typewriterdatabase.com/1932-royal-signet-junior.5563.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _5563_1450289992.jpg	10
5564	zetix	My Collection	NONE	KX8 0809	1928	Remington	Baby Rem	http://typewriterdatabase.com/1928-remington-baby-rem.5564.typewriter	http://typewriterdatabase.com/img/thumbs/gremington _5564_1450310272.jpg	0
5565	zetix	My Collection	NONE	22258	189x	Yost	4	http://typewriterdatabase.com/189x-yost-4.5565.typewriter	http://typewriterdatabase.com/img/thumbs/gyost _5565_1450349032.jpg	0
5566	mblythe	My Collection	http://typewriterdatabase.com/img/tvoss _5566_1450403550.jpg	161553	1959	Voss	DeLuxe	http://typewriterdatabase.com/1959-voss-deluxe.5566.typewriter	http://typewriterdatabase.com/img/thumbs/gvoss _5566_1450403549.jpg	9
5567	sandler	My Collection	NONE	175760	1945	Olympia	Plana	http://typewriterdatabase.com/1945-olympia-plana.5567.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5567_1450437506.jpg	5
5574	totallyyourtype	Sightings	NONE	6MLE100796W	19XX	Smith Corona	Classic 12	http://typewriterdatabase.com/19xx-smith-corona-classic-12.5574.typewriter	http://typewriterdatabase.com/img/thumbs/gsmith-corona _5574_1450566066.jpg	2
5575	ORTBRAKER	My Collection	NONE	9887	1911	Standard Folding	2	http://typewriterdatabase.com/1911-standard-folding-2.5575.typewriter	http://typewriterdatabase.com/img/thumbs/gstandard-folding _5575_1450570957.jpg	12
5577	Javi	Sightings	NONE	1149468	196X	Hispano-Olivetti	Lexicon 80	http://typewriterdatabase.com/196x-hispanoolivetti-lexicon-80.5577.typewriter	http://typewriterdatabase.com/img/thumbs/ghispanoolivetti _5577_1450642298.jpg	4
5578	Austruck	My Collection	NONE	3Y 239974	1959	Smith Corona	Skyriter	http://typewriterdatabase.com/1959-smith-corona-skyriter.5578.typewriter	http://typewriterdatabase.com/img/thumbs/gsmith-corona _5578_1450644584.jpg	0
6719	Austruck	My Collection	NONE	Unsure	1924	Underwood	Portable 4 Bank	http://typewriterdatabase.com/1924-underwood-portable-4-bank.6719.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _6719_1473919600.jpg	0
5579	Austruck	My Collection	NONE	KMM2453271	1939	Royal	KMM	http://typewriterdatabase.com/1939-royal-kmm.5579.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _5579_1450646137.jpg	0
5572	sandler	Sightings	NONE	123412	1990	Lyubava	Любава ПП-215-01	http://typewriterdatabase.com/1990-lyubava-105111021073107210741072-1055105521501.5572.typewriter	http://typewriterdatabase.com/img/thumbs/glyubava _5572_1450445830.jpg	3
5580	Javi	Sightings	NONE	E13-1103374	197X	Olivetti	Editor 3	http://typewriterdatabase.com/197x-olivetti-editor-3.5580.typewriter	http://typewriterdatabase.com/img/thumbs/golivetti _5580_1450646150.jpg	5
5581	Austruck	My Collection	NONE	254380721	197X	IBM	Selectric II	http://typewriterdatabase.com/197x-ibm-selectric-ii.5581.typewriter	http://typewriterdatabase.com/img/thumbs/gibm _5581_1450647576.jpg	0
5582	Austruck	My Collection	NONE	S 8501845	1970	Royal (Silver-Seiko)	Signet	http://typewriterdatabase.com/1970-royal-silverseiko-signet.5582.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _5582_1450648487.jpg	0
5583	Austruck	My Collection	NONE	11-9489303	196X	Underwood	Touchmaster Five	http://typewriterdatabase.com/196x-underwood-touchmaster-five.5583.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _5583_1450648873.jpg	0
5584	lsburton	My Collection	http://typewriterdatabase.com/img/t _5584_1450654480.jpg	N3882362	1931	Underwood	Noiseless Standard	http://typewriterdatabase.com/1931-underwood-noiseless-standard.5584.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwoodelliotfisher _5584_1450652813.jpg	3
5585	howyousay	My Collection	http://typewriterdatabase.com/img/troyal-silverseiko _5585_1450656499.jpg	MC 7693611	1970	Royal (Silver-Seiko)	MERCURY	http://typewriterdatabase.com/1970-royal-silverseiko-mercury.5585.typewriter	http://typewriterdatabase.com/img/thumbs/groyal-silverseiko _5585_1450656552.jpg	6
5586	lsburton	My Collection	http://typewriterdatabase.com/img/t _5586_1450664828.jpg	P1 62605	1928	Royal	P	http://typewriterdatabase.com/1928-royal-p.5586.typewriter	http://typewriterdatabase.com/img/thumbs/groyal _5586_1450663278.jpg	5
5587	js	My Collection	http://typewriterdatabase.com/img/t _5587_1450681721.jpg	78834	1959	Commodore	Collegian	http://typewriterdatabase.com/1959-commodore-collegian.5587.typewriter	http://typewriterdatabase.com/img/thumbs/gcommodore _5587_1450681770.jpg	7
5589	sandler	My Collection	NONE	6MLC-432472 H	198X	Smith Corona	Galaxie Twelve	http://typewriterdatabase.com/198x-smith-corona-galaxie-twelve.5589.typewriter	http://typewriterdatabase.com/img/thumbs/gsmith-corona _5589_1450910625.jpg	14
5590	mblythe	My Collection	http://typewriterdatabase.com/img/tsmith-corona _5590_1450917318.jpg	1001068	1930	Smith Corona	Sterling	http://typewriterdatabase.com/1930-smith-corona-sterling.5590.typewriter	http://typewriterdatabase.com/img/thumbs/gsmith-corona _5590_1450917317.jpg	8
5592	lsburton	My Collection	http://typewriterdatabase.com/img/t _5592_1451182404.jpg	99230	1937	Hermes	Baby Featherweight	http://typewriterdatabase.com/1937-hermes-baby-featherweight.5592.typewriter	http://typewriterdatabase.com/img/thumbs/ghermes _5592_1451181877.jpg	5
5593	richardpolt	My Collection	NONE	136331	1955	Gossen Tippa	Pilot	http://typewriterdatabase.com/1955-gossen-tippa-pilot.5593.typewriter	http://typewriterdatabase.com/img/thumbs/ggossen-tippa _5593_1451181239.jpg	1
5596	BillM	My Collection	http://typewriterdatabase.com/img/tgossen-tippa _5596_1451252917.jpg	108815	1954	Gossen Tippa	Tippa	http://typewriterdatabase.com/1954-gossen-tippa-tippa.5596.typewriter	http://typewriterdatabase.com/img/thumbs/ggossen-tippa _5596_1451252916.jpg	8
5595	RobertG	Sightings	NONE	3C300146	1943	Corona	Standard	http://typewriterdatabase.com/1943-corona-standard.5595.typewriter	http://typewriterdatabase.com/img/thumbs/gcorona _5595_1451205904.jpg	6
5597	munk	Sightings	http://typewriterdatabase.com/img/tunderwood _5597_1451252973.jpg	9461652	1978	Underwood	319	http://typewriterdatabase.com/1978-underwood-319.5597.typewriter	http://typewriterdatabase.com/img/thumbs/gunderwood _5597_1451252972.jpg	3
5598	munk	My Collection	http://typewriterdatabase.com/img/thermes _5598_1451253198.jpg	5210230	1951	Hermes	Baby	http://typewriterdatabase.com/1951-hermes-baby.5598.typewriter	http://typewriterdatabase.com/img/thumbs/ghermes _5598_1451253197.jpg	1
5599	BillM	My Collection	http://typewriterdatabase.com/img/t _5599_1451257725.jpg	3169227	1966	Olympia	SM8	http://typewriterdatabase.com/1966-olympia-sm8.5599.typewriter	http://typewriterdatabase.com/img/thumbs/golympia _5599_1451257829.jpg	7
5600	WordsareWinged	My Collection	http://typewriterdatabase.com/img/t _5600_1453428049.jpg	14171 (B3571)	1905	Fox	4	http://typewriterdatabase.com/1905-fox-4.5600.typewriter	http://typewriterdatabase.com/img/thumbs/gfox _5600_1452818359.jpg	9
